experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.positive_subsets,dataset.filters.negative_subsets,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio,validation_package.used,validation_package.positive_count,validation_package.negative_count,validation_package.total_count
stage9_057,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.961,0.909,0.934,0.914,0.968,0.982,0.1,0.855,0.824,0.839,0.851,0.919,0.919,2025-12-08T17:45:30.237625Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_058,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.961,1.0,0.98,0.961,0.986,0.999,0.05,0.998,0.959,0.978,0.96,0.989,0.998,2025-12-08T17:45:31.245857Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_059,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.991,0.921,0.954,0.933,0.972,0.987,0.05,0.986,0.825,0.899,0.9,0.933,0.938,2025-12-08T17:45:32.375749Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_060,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.964,0.757,0.848,0.819,0.908,0.952,0.05,0.932,0.703,0.802,0.836,0.884,0.893,2025-12-08T17:45:33.438012Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_061,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.2,0.886,0.88,0.883,0.845,0.931,0.969,0.2,0.903,0.739,0.813,0.84,0.9,0.918,2025-12-08T17:45:34.493450Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_062,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.995,0.67,0.8,0.777,0.854,0.907,0.15,0.99,0.58,0.732,0.799,0.804,0.8,2025-12-08T17:45:35.526698Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_063,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.965,0.783,0.864,0.836,0.912,0.95,0.05,0.948,0.68,0.792,0.833,0.862,0.865,2025-12-08T17:45:36.684437Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_064,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.943,0.81,0.871,0.839,0.909,0.951,0.1,0.876,0.71,0.784,0.819,0.863,0.862,2025-12-08T17:45:37.723202Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_065,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.976,0.868,0.919,0.898,0.967,0.985,0.05,0.845,0.804,0.824,0.838,0.911,0.924,2025-12-08T17:45:38.821024Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_066,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.983,0.698,0.816,0.79,0.863,0.924,0.05,0.979,0.595,0.74,0.803,0.83,0.83,2025-12-08T17:45:39.884952Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_067,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.1,0.917,0.935,0.926,0.9,0.963,0.983,0.5,0.834,0.847,0.84,0.848,0.923,0.933,2025-12-08T17:45:40.861043Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_068,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.1,0.813,0.954,0.878,0.823,0.922,0.963,0.75,0.95,0.613,0.745,0.802,0.833,0.868,2025-12-08T17:45:41.960095Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_069,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.822,0.883,0.05,1.0,0.546,0.706,0.786,0.786,0.774,2025-12-08T17:45:42.978296Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_070,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,789.0,0.8,0.925,0.961,0.943,0.922,0.977,0.989,0.95,0.857,0.843,0.85,0.86,0.937,0.945,2025-12-08T17:45:44.161044Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_071,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.945,0.801,0.867,0.835,0.901,0.94,0.35,0.941,0.652,0.771,0.816,0.831,0.824,2025-12-08T17:45:45.156867Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_072,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.2,0.903,0.932,0.917,0.888,0.96,0.981,0.65,0.894,0.71,0.791,0.823,0.874,0.899,2025-12-08T17:45:46.162537Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage12_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,[],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.619,0.832,0.2,0.607,0.705,0.652,0.645,0.716,0.749,2025-12-09T01:01:45.554310Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_002,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.673,0.856,0.0,0.472,1.0,0.641,0.472,0.749,0.789,2025-12-09T01:22:34.143853Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_003,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.1,0.673,0.989,0.801,0.672,0.761,0.894,0.5,0.913,0.543,0.681,0.76,0.759,0.814,2025-12-09T01:43:03.312664Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,[],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.873,0.979,0.923,0.891,0.848,0.871,1.0,0.529,0.995,0.691,0.58,0.602,0.529,2025-12-09T02:22:21.366401Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_005,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.899,0.901,0.9,0.866,0.864,0.891,1.0,0.608,0.815,0.696,0.665,0.681,0.596,2025-12-09T03:03:27.849874Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_006,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.69,0.838,0.1,0.705,0.711,0.708,0.724,0.802,0.816,2025-12-09T03:47:07.889902Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_007,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,[],,data\splits,['train'],data\manifest.csv,123.0,0.75,0.986,0.99,0.988,0.981,0.992,0.997,1.0,0.843,0.906,0.874,0.843,0.846,0.836,2025-12-09T04:20:38.033526Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_008,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.988,0.984,0.986,0.979,0.98,0.988,1.0,0.681,0.992,0.808,0.751,0.739,0.681,2025-12-09T04:52:36.839315Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_009,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.998,0.98,0.989,0.982,0.997,0.999,0.95,0.798,0.927,0.858,0.814,0.841,0.837,2025-12-09T05:26:25.326469Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_010,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,[],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.999,0.982,0.991,0.982,0.985,0.999,0.05,0.993,0.946,0.969,0.945,0.976,0.996,2025-12-09T06:13:53.113209Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_011,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.961,0.986,0.973,0.961,0.946,0.96,1.0,0.653,0.996,0.789,0.735,0.737,0.653,2025-12-09T07:02:54.170566Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_012,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,1.0,0.675,1.0,0.806,0.679,0.517,0.675,1.0,0.479,1.0,0.648,0.488,0.515,0.479,2025-12-09T07:53:48.566337Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_013,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,[],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.676,0.855,0.1,0.518,0.895,0.656,0.557,0.728,0.772,2025-12-09T08:15:59.316161Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_014,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.25,0.716,0.974,0.825,0.724,0.84,0.929,0.55,0.855,0.746,0.797,0.821,0.888,0.908,2025-12-09T08:37:00.779502Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_015,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.789,0.909,0.4,0.827,0.629,0.714,0.763,0.824,0.856,2025-12-09T08:57:43.288672Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_016,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,[],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.747,0.991,0.852,0.77,0.66,0.747,1.0,0.5,0.966,0.659,0.529,0.553,0.5,2025-12-09T09:37:41.403158Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_017,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.751,0.861,0.8,0.652,0.713,0.681,0.685,0.768,0.764,2025-12-09T10:19:27.934752Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_018,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.65,0.848,0.933,0.889,0.844,0.9,0.928,1.0,0.694,0.763,0.727,0.729,0.762,0.673,2025-12-09T11:02:46.845008Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_019,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,[],,data\splits,['train'],data\manifest.csv,456.0,0.95,0.978,0.98,0.979,0.972,0.989,0.991,1.0,0.826,0.909,0.865,0.866,0.892,0.817,2025-12-09T11:37:16.641471Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_020,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,0.15,0.943,0.965,0.954,0.938,0.96,0.967,1.0,0.704,0.964,0.814,0.792,0.81,0.703,2025-12-09T12:11:23.830847Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_021,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.5,0.969,0.985,0.977,0.968,0.982,0.985,1.0,0.666,0.981,0.794,0.757,0.771,0.666,2025-12-09T12:44:58.756027Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_022,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,[],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.915,0.995,0.954,0.935,0.907,0.915,1.0,0.633,0.999,0.775,0.726,0.74,0.633,2025-12-09T13:30:09.263975Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_023,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.968,0.983,0.975,0.962,0.941,0.968,1.0,0.621,0.996,0.765,0.684,0.673,0.621,2025-12-09T14:17:39.355290Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage12_024,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium', 'low']",,['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.825,1.0,0.904,0.857,0.781,0.825,1.0,0.554,0.999,0.713,0.613,0.627,0.554,2025-12-09T15:09:51.744180Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
